x,y
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
-2.314892732603087391e+23,-2.292174556702561932e+23
